측정월,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),Year
201711,강서구,40.0,23.0,2017
201711,공항대로,60.0,28.0,2017
201711,관악구,37.0,19.0,2017
201711,광진구,44.0,25.0,2017
201711,구로구,40.0,22.0,2017
201711,금천구,40.0,24.0,2017
201711,노원구,45.0,25.0,2017
201711,도봉구,39.0,20.0,2017
201711,도산대로,54.0,24.0,2017
201711,동대문구,42.0,18.0,2017
201711,동작구,45.0,25.0,2017
201711,동작대로,50.0,21.0,2017
201711,마포구,33.0,22.0,2017
201711,서대문구,40.0,22.0,2017
201711,서초구,46.0,22.0,2017
201711,성동구,43.0,22.0,2017
201711,성북구,46.0,22.0,2017
201711,송파구,42.0,22.0,2017
201711,신촌로,59.0,26.0,2017
201711,양천구,50.0,29.0,2017
201711,영등포구,48.0,19.0,2017
201711,영등포로,58.0,22.0,2017
201711,용산구,35.0,21.0,2017
201711,은평구,39.0,19.0,2017
201711,정릉로,54.0,24.0,2017
201711,종로,42.0,25.0,2017
201711,종로구,41.0,23.0,2017
201711,중구,40.0,23.0,2017
201711,중랑구,37.0,19.0,2017
201711,천호대로,51.0,22.0,2017
201711,청계천로,45.0,26.0,2017
201711,한강대로,53.0,20.0,2017
201711,홍릉로,48.0,28.0,2017
201711,화랑로,48.0,20.0,2017
201710,강남구,27.0,15.0,2017
201710,강남대로,37.0,14.0,2017
201710,강동구,32.0,13.0,2017
201710,강변북로,36.0,14.0,2017
201710,강북구,22.0,13.0,2017
201710,강서구,36.0,18.0,2017
201710,공항대로,52.0,23.0,2017
201710,관악구,28.0,14.0,2017
201710,광진구,25.0,14.0,2017
201710,구로구,30.0,17.0,2017
201710,금천구,26.0,16.0,2017
201710,노원구,33.0,18.0,2017
201710,도봉구,28.0,14.0,2017
201710,도산대로,41.0,17.0,2017
201710,동대문구,31.0,14.0,2017
201710,동작구,32.0,15.0,2017
201710,동작대로,33.0,16.0,2017
201710,마포구,25.0,17.0,2017
201710,서대문구,28.0,15.0,2017
201710,서초구,29.0,14.0,2017
201710,성동구,31.0,14.0,2017
201710,성북구,34.0,17.0,2017
201710,송파구,27.0,13.0,2017
201710,신촌로,44.0,19.0,2017
201710,양천구,36.0,20.0,2017
201710,영등포구,36.0,14.0,2017
201710,영등포로,42.0,15.0,2017
201710,용산구,24.0,15.0,2017
201710,은평구,25.0,14.0,2017
201710,정릉로,41.0,19.0,2017
201710,종로,31.0,16.0,2017
201710,종로구,27.0,16.0,2017
201710,중구,28.0,16.0,2017
201710,중랑구,26.0,13.0,2017
201710,천호대로,41.0,15.0,2017
201710,청계천로,33.0,19.0,2017
201710,한강대로,39.0,15.0,2017
201710,홍릉로,35.0,19.0,2017
201710,화랑로,37.0,15.0,2017
201709,강남구,33.0,19.0,2017
201709,강남대로,45.0,20.0,2017
201709,강동구,35.0,16.0,2017
201709,강변북로,35.0,17.0,2017
201709,강북구,25.0,16.0,2017
201709,강서구,41.0,22.0,2017
201709,공항대로,64.0,31.0,2017
201709,관악구,32.0,18.0,2017
201709,광진구,26.0,16.0,2017
201709,구로구,35.0,22.0,2017
201709,금천구,28.0,20.0,2017
201709,노원구,30.0,19.0,2017
201709,도봉구,32.0,18.0,2017
201709,도산대로,48.0,22.0,2017
201709,동대문구,35.0,18.0,2017
201709,동작구,33.0,21.0,2017
201709,동작대로,42.0,20.0,2017
201709,마포구,29.0,21.0,2017
201709,서대문구,32.0,20.0,2017
201709,서초구,34.0,17.0,2017
201709,성동구,37.0,17.0,2017
201709,성북구,39.0,21.0,2017
201709,송파구,31.0,17.0,2017
201709,신촌로,46.0,22.0,2017
201709,양천구,33.0,23.0,2017
201709,영등포구,41.0,18.0,2017
201709,영등포로,49.0,20.0,2017
201709,용산구,28.0,18.0,2017
201709,은평구,29.0,19.0,2017
201709,정릉로,45.0,24.0,2017
201709,종로,36.0,21.0,2017
201709,종로구,28.0,18.0,2017
201709,중구,31.0,19.0,2017
201709,중랑구,29.0,16.0,2017
201709,천호대로,43.0,20.0,2017
201709,청계천로,41.0,22.0,2017
201709,한강대로,47.0,19.0,2017
201709,홍릉로,40.0,22.0,2017
201709,화랑로,42.0,18.0,2017
201708,강남구,22.0,12.0,2017
201708,강남대로,30.0,13.0,2017
201708,강동구,21.0,11.0,2017
201708,강변북로,26.0,12.0,2017
201708,강북구,17.0,10.0,2017
201708,강서구,25.0,13.0,2017
201708,공항대로,40.0,21.0,2017
201708,관악구,23.0,13.0,2017
201708,광진구,20.0,10.0,2017
201708,구로구,22.0,15.0,2017
201708,금천구,20.0,13.0,2017
201708,노원구,23.0,12.0,2017
201708,도봉구,21.0,13.0,2017
201708,도산대로,31.0,15.0,2017
201708,동대문구,22.0,12.0,2017
201708,동작구,24.0,13.0,2017
201708,동작대로,31.0,15.0,2017
201708,마포구,19.0,15.0,2017
201708,서대문구,20.0,14.0,2017
201708,서초구,21.0,11.0,2017
201708,성동구,22.0,12.0,2017
201708,성북구,25.0,14.0,2017
201708,송파구,20.0,11.0,2017
201708,신촌로,28.0,14.0,2017
201708,양천구,21.0,16.0,2017
201708,영등포구,26.0,13.0,2017
201708,영등포로,30.0,13.0,2017
201708,용산구,20.0,14.0,2017
201708,은평구,18.0,12.0,2017
201708,정릉로,30.0,17.0,2017
201708,종로,26.0,16.0,2017
201708,종로구,20.0,11.0,2017
201708,중구,20.0,13.0,2017
201708,중랑구,21.0,11.0,2017
201708,천호대로,29.0,19.0,2017
201708,청계천로,34.0,17.0,2017
201708,한강대로,32.0,13.0,2017
201708,홍릉로,27.0,15.0,2017
201708,화랑로,30.0,14.0,2017
201707,강남구,34.0,23.0,2017
201707,강남대로,45.0,20.0,2017
201707,강동구,31.0,19.0,2017
201707,강변북로,42.0,21.0,2017
201707,강북구,30.0,21.0,2017
201707,강서구,35.0,21.0,2017
201707,공항대로,51.0,34.0,2017
201707,관악구,35.0,29.0,2017
201707,광진구,33.0,20.0,2017
201707,구로구,31.0,22.0,2017
201707,금천구,32.0,23.0,2017
201707,노원구,35.0,22.0,2017
201707,도봉구,30.0,23.0,2017
201707,도산대로,44.0,24.0,2017
201707,동대문구,28.0,19.0,2017
201707,동작구,37.0,23.0,2017
201707,동작대로,42.0,23.0,2017
201707,마포구,34.0,25.0,2017
201707,서대문구,35.0,23.0,2017
201707,서초구,30.0,18.0,2017
201707,성동구,30.0,19.0,2017
201707,성북구,36.0,25.0,2017
201707,송파구,28.0,19.0,2017
201707,신촌로,39.0,21.0,2017
201707,양천구,33.0,28.0,2017
201707,영등포구,37.0,21.0,2017
201707,영등포로,46.0,22.0,2017
201707,용산구,36.0,24.0,2017
201707,은평구,33.0,22.0,2017
201707,정릉로,43.0,26.0,2017
201707,종로,38.0,31.0,2017
201707,종로구,31.0,21.0,2017
201707,중구,31.0,22.0,2017
201707,중랑구,36.0,23.0,2017
201707,천호대로,44.0,35.0,2017
201707,청계천로,43.0,31.0,2017
201707,한강대로,47.0,21.0,2017
201707,홍릉로,40.0,25.0,2017
201707,화랑로,40.0,20.0,2017
201706,강남구,44.0,22.0,2017
201706,강남대로,51.0,24.0,2017
201706,강동구,44.0,19.0,2017
201706,강변북로,49.0,24.0,2017
201706,강북구,31.0,20.0,2017
201706,강서구,44.0,22.0,2017
201706,공항대로,59.0,34.0,2017
201706,관악구,48.0,29.0,2017
201706,광진구,34.0,20.0,2017
201706,구로구,42.0,21.0,2017
201706,금천구,42.0,23.0,2017
201706,노원구,38.0,23.0,2017
201706,도봉구,40.0,24.0,2017
201706,도산대로,52.0,25.0,2017
201706,동대문구,34.0,20.0,2017
201706,동작구,38.0,22.0,2017
201706,동작대로,51.0,27.0,2017
201706,마포구,37.0,25.0,2017
201706,서대문구,47.0,24.0,2017
201706,서초구,43.0,20.0,2017
201706,성동구,47.0,22.0,2017
201706,성북구,44.0,24.0,2017
201706,송파구,45.0,20.0,2017
201706,신촌로,48.0,28.0,2017
201706,양천구,41.0,28.0,2017
201706,영등포구,46.0,21.0,2017
201706,영등포로,54.0,28.0,2017
201706,용산구,43.0,23.0,2017
201706,은평구,45.0,24.0,2017
201706,정릉로,49.0,25.0,2017
201706,종로,40.0,27.0,2017
201706,종로구,35.0,21.0,2017
201706,중구,33.0,21.0,2017
201706,중랑구,44.0,26.0,2017
201706,천호대로,45.0,27.0,2017
201706,청계천로,43.0,29.0,2017
201706,한강대로,52.0,26.0,2017
201706,홍릉로,45.0,26.0,2017
201706,화랑로,47.0,25.0,2017
201705,강남구,62.0,23.0,2017
201705,강남대로,77.0,0.0,2017
201705,강동구,71.0,20.0,2017
201705,강변북로,74.0,0.0,2017
201705,강북구,52.0,22.0,2017
201705,강서구,70.0,24.0,2017
201705,공항대로,83.0,36.0,2017
201705,관악구,64.0,28.0,2017
201705,광진구,55.0,22.0,2017
201705,구로구,66.0,24.0,2017
201705,금천구,63.0,24.0,2017
201705,노원구,57.0,25.0,2017
201705,도봉구,65.0,25.0,2017
201705,도산대로,71.0,27.0,2017
201705,동대문구,56.0,21.0,2017
201705,동작구,52.0,23.0,2017
201705,동작대로,74.0,0.0,2017
201705,마포구,59.0,28.0,2017
201705,서대문구,69.0,27.0,2017
201705,서초구,70.0,24.0,2017
201705,성동구,76.0,27.0,2017
201705,성북구,72.0,27.0,2017
201705,송파구,72.0,26.0,2017
201705,신촌로,71.0,34.0,2017
201705,양천구,53.0,29.0,2017
201705,영등포구,71.0,21.0,2017
201705,영등포로,80.0,0.0,2017
201705,용산구,50.0,24.0,2017
201705,은평구,72.0,26.0,2017
201705,정릉로,75.0,26.0,2017
201705,종로,58.0,27.0,2017
201705,종로구,55.0,23.0,2017
201705,중구,54.0,22.0,2017
201705,중랑구,70.0,27.0,2017
201705,천호대로,61.0,25.0,2017
201705,청계천로,61.0,30.0,2017
201705,한강대로,82.0,0.0,2017
201705,홍릉로,66.0,30.0,2017
201705,화랑로,72.0,0.0,2017
201704,강남구,57.0,25.0,2017
201704,강남대로,74.0,35.0,2017
201704,강동구,62.0,28.0,2017
201704,강변북로,69.0,46.0,2017
201704,강북구,45.0,23.0,2017
201704,강서구,60.0,25.0,2017
201704,공항대로,82.0,37.0,2017
201704,관악구,59.0,27.0,2017
201704,광진구,52.0,25.0,2017
201704,구로구,57.0,25.0,2017
201704,금천구,49.0,28.0,2017
201704,노원구,50.0,26.0,2017
201704,도봉구,56.0,25.0,2017
201704,도산대로,62.0,28.0,2017
201704,동대문구,51.0,22.0,2017
201704,동작구,49.0,26.0,2017
201704,동작대로,68.0,45.0,2017
201704,마포구,55.0,33.0,2017
201704,서대문구,61.0,28.0,2017
201704,서초구,64.0,28.0,2017
201704,성동구,66.0,28.0,2017
201704,성북구,59.0,27.0,2017
201704,송파구,62.0,24.0,2017
201704,신촌로,63.0,32.0,2017
201704,양천구,50.0,31.0,2017
201704,영등포구,62.0,24.0,2017
201704,영등포로,71.0,45.0,2017
201704,용산구,47.0,26.0,2017
201704,은평구,60.0,25.0,2017
201704,정릉로,69.0,29.0,2017
201704,종로,57.0,32.0,2017
201704,종로구,51.0,26.0,2017
201704,중구,51.0,26.0,2017
201704,중랑구,59.0,26.0,2017
201704,천호대로,55.0,31.0,2017
201704,청계천로,58.0,34.0,2017
201704,한강대로,74.0,40.0,2017
201704,홍릉로,62.0,34.0,2017
201704,화랑로,63.0,40.0,2017
201703,강남구,64.0,45.0,2017
201703,강남대로,80.0,45.0,2017
201703,강동구,67.0,43.0,2017
201703,강변북로,77.0,50.0,2017
201703,강북구,50.0,33.0,2017
201703,강서구,65.0,36.0,2017
201703,공항대로,96.0,50.0,2017
201703,관악구,55.0,41.0,2017
201703,광진구,58.0,44.0,2017
201703,구로구,63.0,37.0,2017
201703,금천구,56.0,42.0,2017
201703,노원구,53.0,37.0,2017
201703,도봉구,60.0,34.0,2017
201703,도산대로,63.0,40.0,2017
201703,동대문구,64.0,34.0,2017
201703,동작구,54.0,37.0,2017
201703,동작대로,78.0,52.0,2017
201703,마포구,62.0,50.0,2017
201703,서대문구,65.0,37.0,2017
201703,서초구,65.0,44.0,2017
201703,성동구,65.0,45.0,2017
201703,성북구,60.0,44.0,2017
201703,송파구,63.0,40.0,2017
201703,신촌로,67.0,41.0,2017
201703,양천구,59.0,43.0,2017
201703,영등포구,70.0,38.0,2017
201703,영등포로,81.0,50.0,2017
201703,용산구,52.0,35.0,2017
201703,은평구,61.0,36.0,2017
201703,정릉로,74.0,37.0,2017
201703,종로,61.0,45.0,2017
201703,종로구,55.0,40.0,2017
201703,중구,57.0,38.0,2017
201703,중랑구,62.0,38.0,2017
201703,천호대로,66.0,40.0,2017
201703,청계천로,60.0,46.0,2017
201703,한강대로,80.0,48.0,2017
201703,홍릉로,64.0,49.0,2017
201703,화랑로,71.0,44.0,2017
201702,강남구,51.0,30.0,2017
201702,강남대로,61.0,33.0,2017
201702,강동구,54.0,30.0,2017
201702,강변북로,61.0,34.0,2017
201702,강북구,37.0,25.0,2017
201702,강서구,49.0,27.0,2017
201702,공항대로,71.0,36.0,2017
201702,관악구,43.0,30.0,2017
201702,광진구,46.0,31.0,2017
201702,구로구,47.0,28.0,2017
201702,금천구,42.0,30.0,2017
201702,노원구,42.0,28.0,2017
201702,도봉구,46.0,26.0,2017
201702,도산대로,49.0,31.0,2017
201702,동대문구,50.0,27.0,2017
201702,동작구,41.0,28.0,2017
201702,동작대로,65.0,44.0,2017
201702,마포구,45.0,32.0,2017
201702,서대문구,48.0,26.0,2017
201702,서초구,49.0,27.0,2017
201702,성동구,47.0,28.0,2017
201702,성북구,49.0,28.0,2017
201702,송파구,47.0,28.0,2017
201702,신촌로,52.0,32.0,2017
201702,양천구,44.0,32.0,2017
201702,영등포구,49.0,28.0,2017
201702,영등포로,60.0,37.0,2017
201702,용산구,40.0,28.0,2017
201702,은평구,43.0,25.0,2017
201702,정릉로,56.0,27.0,2017
201702,종로,47.0,34.0,2017
201702,종로구,42.0,29.0,2017
201702,중구,44.0,29.0,2017
201702,중랑구,49.0,30.0,2017
201702,천호대로,48.0,31.0,2017
201702,청계천로,46.0,33.0,2017
201702,한강대로,61.0,34.0,2017
201702,홍릉로,51.0,35.0,2017
201702,화랑로,57.0,35.0,2017
201701,강남구,58.0,32.0,2017
201701,강남대로,67.0,36.0,2017
201701,강동구,61.0,34.0,2017
201701,강변북로,64.0,35.0,2017
201701,강북구,45.0,31.0,2017
201701,강서구,56.0,31.0,2017
201701,공항대로,64.0,37.0,2017
201701,관악구,49.0,34.0,2017
201701,광진구,53.0,37.0,2017
201701,구로구,55.0,32.0,2017
201701,금천구,48.0,33.0,2017
201701,노원구,51.0,34.0,2017
201701,도봉구,55.0,30.0,2017
201701,도산대로,55.0,30.0,2017
201701,동대문구,58.0,33.0,2017
201701,동작구,47.0,34.0,2017
201701,동작대로,71.0,47.0,2017
201701,마포구,51.0,38.0,2017
201701,서대문구,57.0,29.0,2017
201701,서초구,56.0,27.0,2017
201701,성동구,55.0,32.0,2017
201701,성북구,55.0,30.0,2017
201701,송파구,54.0,29.0,2017
201701,신촌로,55.0,37.0,2017
201701,양천구,52.0,30.0,2017
201701,영등포구,53.0,33.0,2017
201701,영등포로,67.0,44.0,2017
201701,용산구,46.0,33.0,2017
201701,은평구,53.0,30.0,2017
201701,정릉로,65.0,31.0,2017
201701,종로,51.0,38.0,2017
201701,종로구,50.0,34.0,2017
201701,중구,51.0,34.0,2017
201701,중랑구,57.0,35.0,2017
201701,천호대로,53.0,35.0,2017
201701,청계천로,47.0,32.0,2017
201701,한강대로,68.0,36.0,2017
201701,홍릉로,52.0,34.0,2017
201701,화랑로,65.0,38.0,2017
201612,강남구,51.0,30.0,2016
201612,강남대로,63.0,31.0,2016
201612,강동구,55.0,32.0,2016
201612,강변북로,59.0,32.0,2016
201612,강북구,41.0,30.0,2016
201612,강서구,51.0,29.0,2016
201612,공항대로,67.0,30.0,2016
201612,관악구,45.0,32.0,2016
201612,광진구,47.0,34.0,2016
201612,구로구,50.0,30.0,2016
201612,금천구,43.0,28.0,2016
201612,노원구,45.0,30.0,2016
201612,도봉구,48.0,28.0,2016
201612,도산대로,51.0,28.0,2016
201612,동대문구,52.0,31.0,2016
201612,동작구,43.0,27.0,2016
201612,동작대로,66.0,46.0,2016
201612,마포구,45.0,30.0,2016
201612,서대문구,53.0,25.0,2016
201612,서초구,50.0,26.0,2016
201612,성동구,50.0,30.0,2016
201612,성북구,48.0,26.0,2016
201612,송파구,45.0,28.0,2016
201612,신촌로,56.0,36.0,2016
201612,양천구,47.0,27.0,2016
201612,영등포구,50.0,29.0,2016
201612,영등포로,63.0,41.0,2016
201612,용산구,43.0,32.0,2016
201612,은평구,47.0,29.0,2016
201612,정릉로,58.0,30.0,2016
201612,종로,42.0,37.0,2016
201612,종로구,47.0,33.0,2016
201612,중구,47.0,32.0,2016
201612,중랑구,50.0,31.0,2016
201612,천호대로,46.0,31.0,2016
201612,청계천로,43.0,33.0,2016
201612,한강대로,61.0,37.0,2016
201612,홍릉로,46.0,34.0,2016
201612,화랑로,60.0,35.0,2016
201611,강남구,58.0,30.0,2016
201611,강남대로,65.0,26.0,2016
201611,강동구,62.0,32.0,2016
201611,강변북로,63.0,28.0,2016
201611,강북구,47.0,28.0,2016
201611,강서구,53.0,27.0,2016
201611,공항대로,71.0,30.0,2016
201611,관악구,50.0,31.0,2016
201611,광진구,52.0,32.0,2016
201611,구로구,53.0,27.0,2016
201611,금천구,47.0,28.0,2016
201611,노원구,46.0,28.0,2016
201611,도봉구,53.0,26.0,2016
201611,도산대로,57.0,27.0,2016
201611,동대문구,54.0,27.0,2016
201611,동작구,46.0,27.0,2016
201611,동작대로,70.0,38.0,2016
201611,마포구,49.0,25.0,2016
201611,서대문구,55.0,20.0,2016
201611,서초구,54.0,25.0,2016
201611,성동구,56.0,29.0,2016
201611,성북구,66.0,29.0,2016
201611,송파구,50.0,28.0,2016
201611,신촌로,60.0,28.0,2016
201611,양천구,49.0,27.0,2016
201611,영등포구,59.0,28.0,2016
201611,영등포로,67.0,31.0,2016
201611,용산구,45.0,31.0,2016
201611,은평구,52.0,26.0,2016
201611,정릉로,61.0,25.0,2016
201611,종로,46.0,29.0,2016
201611,종로구,50.0,31.0,2016
201611,중구,51.0,32.0,2016
201611,중랑구,57.0,31.0,2016
201611,천호대로,45.0,23.0,2016
201611,청계천로,47.0,32.0,2016
201611,한강대로,63.0,28.0,2016
201611,홍릉로,50.0,32.0,2016
201611,화랑로,64.0,31.0,2016
201610,강남구,41.0,21.0,2016
201610,강남대로,48.0,20.0,2016
201610,강동구,43.0,22.0,2016
201610,강변북로,46.0,20.0,2016
201610,강북구,31.0,19.0,2016
201610,강서구,40.0,20.0,2016
201610,공항대로,61.0,24.0,2016
201610,관악구,39.0,24.0,2016
201610,광진구,36.0,18.0,2016
201610,구로구,40.0,20.0,2016
201610,금천구,32.0,19.0,2016
201610,노원구,29.0,19.0,2016
201610,도봉구,36.0,19.0,2016
201610,도산대로,43.0,19.0,2016
201610,동대문구,38.0,20.0,2016
201610,동작구,34.0,16.0,2016
201610,동작대로,54.0,32.0,2016
201610,마포구,38.0,19.0,2016
201610,서대문구,37.0,16.0,2016
201610,서초구,40.0,19.0,2016
201610,성동구,39.0,21.0,2016
201610,성북구,40.0,21.0,2016
201610,송파구,36.0,19.0,2016
201610,신촌로,47.0,23.0,2016
201610,양천구,39.0,20.0,2016
201610,영등포구,45.0,21.0,2016
201610,영등포로,47.0,23.0,2016
201610,용산구,33.0,23.0,2016
201610,은평구,39.0,20.0,2016
201610,정릉로,44.0,22.0,2016
201610,종로,34.0,19.0,2016
201610,종로구,37.0,22.0,2016
201610,중구,30.0,18.0,2016
201610,중랑구,40.0,21.0,2016
201610,천호대로,34.0,19.0,2016
201610,청계천로,36.0,23.0,2016
201610,한강대로,52.0,24.0,2016
201610,홍릉로,36.0,21.0,2016
201610,화랑로,46.0,23.0,2016
201609,강남구,42.0,26.0,2016
201609,강남대로,50.0,28.0,2016
201609,강동구,40.0,24.0,2016
201609,강변북로,47.0,24.0,2016
201609,강북구,29.0,21.0,2016
201609,강서구,40.0,25.0,2016
201609,공항대로,58.0,26.0,2016
201609,관악구,39.0,26.0,2016
201609,광진구,34.0,22.0,2016
201609,구로구,41.0,24.0,2016
201609,금천구,34.0,23.0,2016
201609,노원구,29.0,21.0,2016
201609,도봉구,35.0,23.0,2016
201609,도산대로,43.0,25.0,2016
201609,동대문구,37.0,24.0,2016
201609,동작구,35.0,23.0,2016
201609,동작대로,56.0,37.0,2016
201609,마포구,37.0,25.0,2016
201609,서대문구,37.0,19.0,2016
201609,서초구,39.0,23.0,2016
201609,성동구,39.0,24.0,2016
201609,성북구,41.0,24.0,2016
201609,송파구,36.0,23.0,2016
201609,신촌로,48.0,28.0,2016
201609,양천구,34.0,20.0,2016
201609,영등포구,44.0,25.0,2016
201609,영등포로,45.0,28.0,2016
201609,용산구,35.0,25.0,2016
201609,은평구,38.0,25.0,2016
201609,정릉로,44.0,26.0,2016
201609,종로,35.0,20.0,2016
201609,종로구,32.0,22.0,2016
201609,중구,42.0,27.0,2016
201609,중랑구,39.0,25.0,2016
201609,천호대로,33.0,21.0,2016
201609,청계천로,35.0,24.0,2016
201609,한강대로,52.0,29.0,2016
201609,홍릉로,35.0,23.0,2016
201609,화랑로,44.0,26.0,2016
201608,강남구,38.0,24.0,2016
201608,강남대로,50.0,28.0,2016
201608,강동구,37.0,23.0,2016
201608,강변북로,44.0,24.0,2016
201608,강북구,27.0,20.0,2016
201608,강서구,38.0,23.0,2016
201608,공항대로,56.0,27.0,2016
201608,관악구,38.0,25.0,2016
201608,광진구,36.0,21.0,2016
201608,구로구,40.0,25.0,2016
201608,금천구,34.0,22.0,2016
201608,노원구,25.0,19.0,2016
201608,도봉구,33.0,21.0,2016
201608,도산대로,38.0,22.0,2016
201608,동대문구,34.0,21.0,2016
201608,동작구,27.0,16.0,2016
201608,동작대로,54.0,35.0,2016
201608,마포구,36.0,25.0,2016
201608,서대문구,35.0,18.0,2016
201608,서초구,32.0,21.0,2016
201608,성동구,36.0,21.0,2016
201608,성북구,38.0,22.0,2016
201608,송파구,30.0,21.0,2016
201608,신촌로,45.0,25.0,2016
201608,양천구,33.0,20.0,2016
201608,영등포구,41.0,23.0,2016
201608,영등포로,41.0,24.0,2016
201608,용산구,34.0,23.0,2016
201608,은평구,30.0,19.0,2016
201608,정릉로,41.0,26.0,2016
201608,종로,34.0,21.0,2016
201608,종로구,31.0,21.0,2016
201608,중구,37.0,21.0,2016
201608,중랑구,36.0,23.0,2016
201608,천호대로,33.0,22.0,2016
201608,청계천로,34.0,22.0,2016
201608,한강대로,46.0,27.0,2016
201608,홍릉로,34.0,22.0,2016
201608,화랑로,42.0,23.0,2016
